,drug,disease,label
1930,307.0,182.0,1.0
1931,455.0,370.0,1.0
1932,545.0,99.0,1.0
1933,457.0,181.0,1.0
1934,183.0,99.0,1.0
1935,631.0,297.0,1.0
1936,486.0,344.0,1.0
1937,52.0,322.0,1.0
1938,490.0,369.0,1.0
1939,485.0,28.0,1.0
1940,610.0,376.0,1.0
1941,353.0,306.0,1.0
1942,509.0,199.0,1.0
1943,358.0,385.0,1.0
1944,398.0,221.0,1.0
1945,587.0,208.0,1.0
1946,49.0,49.0,1.0
1947,481.0,190.0,1.0
1948,638.0,170.0,1.0
1949,312.0,305.0,1.0
1950,169.0,209.0,1.0
1951,280.0,83.0,1.0
1952,193.0,125.0,1.0
1953,48.0,196.0,1.0
1954,289.0,306.0,1.0
1955,432.0,0.0,1.0
1956,48.0,129.0,1.0
1957,468.0,85.0,1.0
1958,316.0,49.0,1.0
1959,160.0,318.0,1.0
1960,554.0,89.0,1.0
1961,132.0,89.0,1.0
1962,357.0,401.0,1.0
1963,29.0,373.0,1.0
1964,161.0,390.0,1.0
1965,238.0,228.0,1.0
1966,580.0,149.0,1.0
1967,87.0,168.0,1.0
1968,176.0,19.0,1.0
1969,509.0,353.0,1.0
1970,621.0,73.0,1.0
1971,88.0,68.0,1.0
1972,67.0,362.0,1.0
1973,179.0,124.0,1.0
1974,388.0,376.0,1.0
1975,487.0,80.0,1.0
1976,161.0,364.0,1.0
1977,343.0,359.0,1.0
1978,7.0,179.0,1.0
1979,84.0,347.0,1.0
1980,525.0,124.0,1.0
1981,21.0,210.0,1.0
1982,555.0,239.0,1.0
1983,467.0,166.0,1.0
1984,216.0,101.0,1.0
1985,263.0,128.0,1.0
1986,275.0,239.0,1.0
1987,366.0,99.0,1.0
1988,497.0,322.0,1.0
1989,314.0,376.0,1.0
1990,75.0,99.0,1.0
1991,579.0,188.0,1.0
1992,275.0,371.0,1.0
1993,53.0,43.0,1.0
1994,604.0,324.0,1.0
1995,538.0,280.0,1.0
1996,104.0,99.0,1.0
1997,642.0,399.0,1.0
1998,83.0,2.0,1.0
1999,482.0,318.0,1.0
2000,568.0,1.0,1.0
2001,75.0,365.0,1.0
2002,263.0,376.0,1.0
2003,500.0,392.0,1.0
2004,518.0,85.0,1.0
2005,18.0,30.0,1.0
2006,136.0,334.0,1.0
2007,199.0,350.0,1.0
2008,105.0,364.0,1.0
2009,164.0,351.0,1.0
2010,479.0,401.0,1.0
2011,500.0,1.0,1.0
2012,357.0,94.0,1.0
2013,19.0,174.0,1.0
2014,35.0,297.0,1.0
2015,19.0,357.0,1.0
2016,252.0,99.0,1.0
2017,364.0,405.0,1.0
2018,112.0,99.0,1.0
2019,99.0,9.0,1.0
2020,40.0,117.0,1.0
2021,610.0,73.0,1.0
2022,105.0,312.0,1.0
2023,9.0,268.0,1.0
2024,138.0,312.0,1.0
2025,459.0,107.0,1.0
2026,236.0,49.0,0.0
2027,34.0,140.0,0.0
2028,141.0,219.0,0.0
2029,649.0,116.0,0.0
2030,367.0,403.0,0.0
2031,161.0,131.0,0.0
2032,21.0,324.0,0.0
2033,72.0,207.0,0.0
2034,524.0,302.0,0.0
2035,588.0,99.0,0.0
2036,404.0,41.0,0.0
2037,27.0,294.0,0.0
2038,521.0,334.0,0.0
2039,143.0,255.0,0.0
2040,137.0,296.0,0.0
2041,190.0,265.0,0.0
2042,599.0,93.0,0.0
2043,513.0,74.0,0.0
2044,261.0,217.0,0.0
2045,604.0,224.0,0.0
2046,118.0,195.0,0.0
2047,189.0,272.0,0.0
2048,481.0,339.0,0.0
2049,29.0,214.0,0.0
2050,13.0,262.0,0.0
2051,493.0,102.0,0.0
2052,247.0,363.0,0.0
2053,440.0,394.0,0.0
2054,190.0,107.0,0.0
2055,570.0,378.0,0.0
2056,493.0,201.0,0.0
2057,160.0,205.0,0.0
2058,233.0,207.0,0.0
2059,249.0,399.0,0.0
2060,175.0,356.0,0.0
2061,522.0,280.0,0.0
2062,131.0,295.0,0.0
2063,310.0,225.0,0.0
2064,8.0,159.0,0.0
2065,74.0,158.0,0.0
2066,21.0,174.0,0.0
2067,212.0,356.0,0.0
2068,377.0,15.0,0.0
2069,332.0,229.0,0.0
2070,168.0,45.0,0.0
2071,375.0,226.0,0.0
2072,83.0,200.0,0.0
2073,12.0,258.0,0.0
2074,356.0,336.0,0.0
2075,39.0,247.0,0.0
2076,253.0,229.0,0.0
2077,382.0,79.0,0.0
2078,490.0,205.0,0.0
2079,407.0,380.0,0.0
2080,137.0,280.0,0.0
2081,173.0,355.0,0.0
2082,576.0,394.0,0.0
2083,307.0,217.0,0.0
2084,420.0,16.0,0.0
2085,314.0,192.0,0.0
2086,49.0,147.0,0.0
2087,441.0,24.0,0.0
2088,439.0,222.0,0.0
2089,120.0,240.0,0.0
2090,143.0,366.0,0.0
2091,597.0,254.0,0.0
2092,167.0,273.0,0.0
2093,287.0,118.0,0.0
2094,74.0,109.0,0.0
2095,444.0,278.0,0.0
2096,347.0,258.0,0.0
2097,656.0,91.0,0.0
2098,573.0,193.0,0.0
2099,321.0,347.0,0.0
2100,381.0,125.0,0.0
2101,401.0,65.0,0.0
2102,144.0,91.0,0.0
2103,174.0,329.0,0.0
2104,494.0,57.0,0.0
2105,212.0,173.0,0.0
2106,70.0,226.0,0.0
2107,44.0,93.0,0.0
2108,142.0,159.0,0.0
2109,230.0,224.0,0.0
2110,81.0,387.0,0.0
2111,425.0,111.0,0.0
2112,590.0,283.0,0.0
2113,90.0,103.0,0.0
2114,122.0,198.0,0.0
2115,232.0,224.0,0.0
2116,265.0,89.0,0.0
2117,100.0,148.0,0.0
2118,340.0,302.0,0.0
2119,426.0,14.0,0.0
2120,320.0,302.0,0.0
2121,408.0,180.0,0.0
2122,515.0,133.0,0.0
2123,8.0,144.0,0.0
2124,465.0,84.0,0.0
2125,627.0,238.0,0.0
2126,378.0,408.0,0.0
2127,447.0,33.0,0.0
2128,334.0,167.0,0.0
2129,203.0,205.0,0.0
2130,557.0,339.0,0.0
2131,169.0,215.0,0.0
2132,370.0,208.0,0.0
2133,517.0,401.0,0.0
2134,546.0,319.0,0.0
2135,473.0,46.0,0.0
2136,458.0,121.0,0.0
2137,62.0,309.0,0.0
2138,1.0,139.0,0.0
2139,566.0,301.0,0.0
2140,627.0,175.0,0.0
2141,434.0,318.0,0.0
2142,636.0,133.0,0.0
2143,40.0,192.0,0.0
2144,185.0,31.0,0.0
2145,465.0,79.0,0.0
2146,483.0,287.0,0.0
2147,599.0,350.0,0.0
2148,413.0,35.0,0.0
2149,585.0,78.0,0.0
2150,243.0,187.0,0.0
2151,588.0,92.0,0.0
2152,566.0,337.0,0.0
2153,126.0,36.0,0.0
2154,227.0,152.0,0.0
2155,578.0,223.0,0.0
2156,257.0,305.0,0.0
2157,636.0,6.0,0.0
2158,397.0,338.0,0.0
2159,437.0,104.0,0.0
2160,195.0,385.0,0.0
2161,104.0,169.0,0.0
2162,310.0,44.0,0.0
2163,242.0,308.0,0.0
2164,500.0,129.0,0.0
2165,661.0,197.0,0.0
2166,172.0,250.0,0.0
2167,459.0,408.0,0.0
2168,447.0,208.0,0.0
2169,384.0,192.0,0.0
2170,378.0,174.0,0.0
2171,390.0,212.0,0.0
2172,30.0,181.0,0.0
2173,349.0,367.0,0.0
2174,489.0,181.0,0.0
2175,280.0,265.0,0.0
2176,61.0,217.0,0.0
2177,179.0,160.0,0.0
2178,157.0,299.0,0.0
2179,526.0,186.0,0.0
2180,576.0,334.0,0.0
2181,288.0,131.0,0.0
2182,630.0,52.0,0.0
2183,403.0,184.0,0.0
2184,331.0,376.0,0.0
2185,454.0,147.0,0.0
2186,171.0,114.0,0.0
2187,135.0,273.0,0.0
2188,12.0,145.0,0.0
2189,244.0,323.0,0.0
2190,323.0,59.0,0.0
2191,72.0,93.0,0.0
2192,13.0,309.0,0.0
2193,153.0,185.0,0.0
2194,616.0,25.0,0.0
2195,311.0,221.0,0.0
2196,42.0,251.0,0.0
2197,26.0,281.0,0.0
2198,260.0,160.0,0.0
2199,250.0,97.0,0.0
2200,606.0,344.0,0.0
2201,562.0,109.0,0.0
2202,509.0,290.0,0.0
2203,248.0,249.0,0.0
2204,404.0,214.0,0.0
2205,614.0,194.0,0.0
2206,184.0,96.0,0.0
2207,322.0,319.0,0.0
2208,371.0,399.0,0.0
2209,324.0,178.0,0.0
2210,317.0,200.0,0.0
2211,285.0,91.0,0.0
2212,638.0,10.0,0.0
2213,305.0,80.0,0.0
2214,558.0,349.0,0.0
2215,23.0,268.0,0.0
2216,522.0,385.0,0.0
2217,553.0,63.0,0.0
2218,487.0,192.0,0.0
2219,263.0,334.0,0.0
2220,584.0,233.0,0.0
2221,662.0,64.0,0.0
2222,613.0,287.0,0.0
2223,554.0,243.0,0.0
2224,337.0,235.0,0.0
2225,468.0,95.0,0.0
2226,85.0,377.0,0.0
2227,330.0,170.0,0.0
2228,600.0,214.0,0.0
2229,270.0,227.0,0.0
2230,646.0,377.0,0.0
2231,40.0,47.0,0.0
2232,39.0,215.0,0.0
2233,109.0,21.0,0.0
2234,550.0,389.0,0.0
2235,428.0,293.0,0.0
2236,40.0,289.0,0.0
2237,626.0,111.0,0.0
2238,515.0,256.0,0.0
2239,192.0,9.0,0.0
2240,11.0,393.0,0.0
2241,446.0,38.0,0.0
2242,293.0,121.0,0.0
2243,36.0,310.0,0.0
2244,175.0,219.0,0.0
2245,648.0,374.0,0.0
2246,468.0,235.0,0.0
2247,89.0,27.0,0.0
2248,452.0,391.0,0.0
2249,236.0,292.0,0.0
2250,493.0,168.0,0.0
2251,661.0,319.0,0.0
2252,477.0,162.0,0.0
2253,184.0,188.0,0.0
2254,517.0,408.0,0.0
2255,140.0,32.0,0.0
2256,251.0,178.0,0.0
2257,413.0,87.0,0.0
2258,374.0,239.0,0.0
2259,414.0,118.0,0.0
2260,499.0,275.0,0.0
2261,462.0,26.0,0.0
2262,449.0,151.0,0.0
2263,208.0,199.0,0.0
2264,27.0,257.0,0.0
2265,188.0,124.0,0.0
2266,101.0,65.0,0.0
2267,35.0,405.0,0.0
2268,613.0,310.0,0.0
2269,511.0,147.0,0.0
2270,436.0,217.0,0.0
2271,445.0,77.0,0.0
2272,100.0,189.0,0.0
2273,215.0,192.0,0.0
2274,627.0,84.0,0.0
2275,30.0,73.0,0.0
2276,605.0,211.0,0.0
2277,506.0,70.0,0.0
2278,547.0,215.0,0.0
2279,466.0,43.0,0.0
2280,361.0,229.0,0.0
2281,70.0,403.0,0.0
2282,427.0,188.0,0.0
2283,66.0,209.0,0.0
2284,444.0,247.0,0.0
2285,107.0,121.0,0.0
2286,468.0,47.0,0.0
2287,406.0,378.0,0.0
2288,333.0,157.0,0.0
2289,639.0,294.0,0.0
2290,166.0,40.0,0.0
2291,437.0,395.0,0.0
2292,271.0,181.0,0.0
2293,537.0,333.0,0.0
2294,35.0,115.0,0.0
2295,154.0,246.0,0.0
2296,264.0,331.0,0.0
2297,438.0,370.0,0.0
2298,222.0,386.0,0.0
2299,532.0,61.0,0.0
2300,260.0,239.0,0.0
2301,601.0,395.0,0.0
2302,327.0,86.0,0.0
2303,274.0,407.0,0.0
2304,624.0,96.0,0.0
2305,334.0,369.0,0.0
2306,328.0,96.0,0.0
2307,542.0,142.0,0.0
2308,115.0,305.0,0.0
2309,281.0,119.0,0.0
2310,437.0,293.0,0.0
2311,170.0,178.0,0.0
2312,405.0,212.0,0.0
2313,364.0,356.0,0.0
2314,615.0,235.0,0.0
2315,454.0,354.0,0.0
2316,644.0,19.0,0.0
2317,389.0,223.0,0.0
2318,363.0,272.0,0.0
2319,45.0,212.0,0.0
2320,4.0,164.0,0.0
2321,558.0,290.0,0.0
2322,202.0,110.0,0.0
2323,58.0,370.0,0.0
2324,309.0,121.0,0.0
2325,257.0,151.0,0.0
2326,552.0,192.0,0.0
2327,227.0,158.0,0.0
2328,116.0,149.0,0.0
2329,13.0,248.0,0.0
2330,488.0,300.0,0.0
2331,41.0,298.0,0.0
2332,239.0,43.0,0.0
2333,377.0,363.0,0.0
2334,644.0,365.0,0.0
2335,74.0,236.0,0.0
2336,570.0,120.0,0.0
2337,131.0,118.0,0.0
2338,191.0,252.0,0.0
2339,586.0,198.0,0.0
2340,194.0,72.0,0.0
2341,228.0,77.0,0.0
2342,382.0,381.0,0.0
2343,401.0,334.0,0.0
2344,377.0,287.0,0.0
2345,253.0,338.0,0.0
2346,406.0,235.0,0.0
2347,551.0,233.0,0.0
2348,172.0,351.0,0.0
2349,22.0,234.0,0.0
2350,277.0,155.0,0.0
2351,462.0,402.0,0.0
2352,429.0,181.0,0.0
2353,528.0,404.0,0.0
2354,586.0,316.0,0.0
2355,542.0,303.0,0.0
2356,102.0,50.0,0.0
2357,154.0,144.0,0.0
2358,151.0,35.0,0.0
2359,547.0,120.0,0.0
2360,219.0,396.0,0.0
2361,304.0,275.0,0.0
2362,387.0,153.0,0.0
2363,27.0,299.0,0.0
2364,29.0,367.0,0.0
2365,323.0,140.0,0.0
2366,251.0,281.0,0.0
2367,615.0,328.0,0.0
2368,159.0,10.0,0.0
2369,536.0,222.0,0.0
2370,498.0,175.0,0.0
2371,571.0,231.0,0.0
2372,430.0,2.0,0.0
2373,579.0,402.0,0.0
2374,594.0,326.0,0.0
2375,597.0,79.0,0.0
2376,662.0,83.0,0.0
2377,32.0,219.0,0.0
2378,418.0,333.0,0.0
2379,70.0,93.0,0.0
2380,437.0,13.0,0.0
2381,525.0,366.0,0.0
2382,454.0,296.0,0.0
2383,431.0,55.0,0.0
2384,84.0,42.0,0.0
2385,75.0,64.0,0.0
2386,493.0,39.0,0.0
2387,192.0,363.0,0.0
2388,430.0,156.0,0.0
2389,210.0,119.0,0.0
2390,343.0,351.0,0.0
2391,275.0,43.0,0.0
2392,626.0,317.0,0.0
2393,344.0,387.0,0.0
2394,69.0,347.0,0.0
2395,491.0,318.0,0.0
2396,488.0,304.0,0.0
2397,454.0,265.0,0.0
2398,525.0,118.0,0.0
2399,120.0,343.0,0.0
2400,492.0,7.0,0.0
2401,490.0,303.0,0.0
2402,164.0,324.0,0.0
2403,42.0,190.0,0.0
2404,489.0,5.0,0.0
2405,206.0,140.0,0.0
2406,98.0,97.0,0.0
2407,311.0,134.0,0.0
2408,155.0,133.0,0.0
2409,210.0,49.0,0.0
2410,456.0,357.0,0.0
2411,393.0,265.0,0.0
2412,381.0,105.0,0.0
2413,505.0,83.0,0.0
2414,29.0,140.0,0.0
2415,12.0,313.0,0.0
2416,620.0,67.0,0.0
2417,42.0,176.0,0.0
2418,562.0,38.0,0.0
2419,592.0,360.0,0.0
2420,251.0,322.0,0.0
2421,239.0,327.0,0.0
2422,269.0,80.0,0.0
2423,173.0,279.0,0.0
2424,210.0,284.0,0.0
2425,505.0,234.0,0.0
2426,280.0,336.0,0.0
2427,123.0,222.0,0.0
2428,106.0,302.0,0.0
2429,235.0,241.0,0.0
2430,164.0,174.0,0.0
2431,116.0,262.0,0.0
2432,168.0,105.0,0.0
2433,228.0,236.0,0.0
2434,6.0,96.0,0.0
2435,348.0,37.0,0.0
2436,420.0,209.0,0.0
2437,280.0,122.0,0.0
2438,544.0,393.0,0.0
2439,433.0,377.0,0.0
2440,221.0,339.0,0.0
2441,522.0,115.0,0.0
2442,490.0,132.0,0.0
2443,230.0,21.0,0.0
2444,436.0,251.0,0.0
2445,376.0,317.0,0.0
2446,565.0,365.0,0.0
2447,449.0,118.0,0.0
2448,411.0,224.0,0.0
2449,557.0,302.0,0.0
2450,600.0,110.0,0.0
2451,222.0,400.0,0.0
2452,452.0,274.0,0.0
2453,92.0,190.0,0.0
2454,383.0,28.0,0.0
2455,81.0,156.0,0.0
2456,136.0,163.0,0.0
2457,506.0,379.0,0.0
2458,170.0,297.0,0.0
2459,621.0,246.0,0.0
2460,445.0,189.0,0.0
2461,359.0,100.0,0.0
2462,401.0,21.0,0.0
2463,256.0,63.0,0.0
2464,375.0,276.0,0.0
2465,274.0,262.0,0.0
2466,64.0,11.0,0.0
2467,393.0,218.0,0.0
2468,231.0,102.0,0.0
2469,202.0,363.0,0.0
2470,426.0,338.0,0.0
2471,402.0,305.0,0.0
2472,8.0,143.0,0.0
2473,543.0,404.0,0.0
2474,61.0,377.0,0.0
2475,553.0,130.0,0.0
2476,237.0,204.0,0.0
2477,203.0,124.0,0.0
2478,350.0,243.0,0.0
2479,650.0,249.0,0.0
2480,222.0,18.0,0.0
2481,265.0,343.0,0.0
2482,147.0,177.0,0.0
2483,546.0,352.0,0.0
2484,239.0,225.0,0.0
2485,208.0,175.0,0.0
2486,114.0,24.0,0.0
2487,606.0,187.0,0.0
2488,560.0,289.0,0.0
2489,97.0,399.0,0.0
2490,64.0,226.0,0.0
2491,362.0,242.0,0.0
2492,119.0,193.0,0.0
2493,616.0,34.0,0.0
2494,641.0,333.0,0.0
2495,49.0,254.0,0.0
2496,100.0,11.0,0.0
2497,306.0,43.0,0.0
2498,460.0,32.0,0.0
2499,534.0,286.0,0.0
2500,56.0,165.0,0.0
2501,363.0,392.0,0.0
2502,383.0,176.0,0.0
2503,434.0,46.0,0.0
2504,114.0,267.0,0.0
2505,202.0,245.0,0.0
2506,448.0,379.0,0.0
2507,91.0,170.0,0.0
2508,658.0,123.0,0.0
2509,281.0,75.0,0.0
2510,162.0,320.0,0.0
2511,157.0,203.0,0.0
2512,563.0,111.0,0.0
2513,510.0,71.0,0.0
2514,38.0,129.0,0.0
2515,415.0,310.0,0.0
2516,311.0,346.0,0.0
2517,362.0,158.0,0.0
2518,220.0,146.0,0.0
2519,293.0,291.0,0.0
2520,436.0,300.0,0.0
2521,49.0,78.0,0.0
2522,340.0,350.0,0.0
2523,401.0,26.0,0.0
2524,30.0,280.0,0.0
2525,637.0,319.0,0.0
2526,615.0,374.0,0.0
2527,191.0,311.0,0.0
2528,7.0,193.0,0.0
2529,542.0,328.0,0.0
2530,230.0,356.0,0.0
2531,118.0,219.0,0.0
2532,296.0,263.0,0.0
2533,175.0,390.0,0.0
2534,399.0,181.0,0.0
2535,414.0,381.0,0.0
2536,301.0,318.0,0.0
2537,17.0,55.0,0.0
2538,249.0,322.0,0.0
2539,605.0,7.0,0.0
2540,441.0,69.0,0.0
2541,221.0,84.0,0.0
2542,525.0,4.0,0.0
2543,65.0,302.0,0.0
2544,329.0,199.0,0.0
2545,392.0,48.0,0.0
2546,191.0,144.0,0.0
2547,0.0,175.0,0.0
2548,495.0,143.0,0.0
2549,250.0,184.0,0.0
2550,268.0,39.0,0.0
2551,105.0,181.0,0.0
2552,64.0,219.0,0.0
2553,77.0,6.0,0.0
2554,519.0,184.0,0.0
2555,375.0,311.0,0.0
2556,498.0,211.0,0.0
2557,572.0,30.0,0.0
2558,544.0,4.0,0.0
2559,442.0,204.0,0.0
2560,456.0,183.0,0.0
2561,570.0,184.0,0.0
2562,21.0,301.0,0.0
2563,301.0,34.0,0.0
2564,122.0,16.0,0.0
2565,407.0,273.0,0.0
2566,72.0,8.0,0.0
2567,105.0,179.0,0.0
2568,137.0,359.0,0.0
2569,347.0,296.0,0.0
2570,278.0,296.0,0.0
2571,232.0,261.0,0.0
2572,656.0,117.0,0.0
2573,380.0,333.0,0.0
2574,440.0,53.0,0.0
2575,406.0,105.0,0.0
2576,185.0,134.0,0.0
2577,298.0,301.0,0.0
2578,461.0,196.0,0.0
2579,606.0,33.0,0.0
2580,590.0,140.0,0.0
2581,477.0,226.0,0.0
2582,277.0,0.0,0.0
2583,48.0,110.0,0.0
2584,380.0,53.0,0.0
2585,117.0,188.0,0.0
2586,566.0,262.0,0.0
2587,145.0,336.0,0.0
2588,187.0,50.0,0.0
2589,70.0,80.0,0.0
2590,404.0,265.0,0.0
2591,478.0,374.0,0.0
2592,291.0,30.0,0.0
2593,639.0,386.0,0.0
2594,509.0,235.0,0.0
2595,60.0,59.0,0.0
2596,444.0,69.0,0.0
2597,418.0,184.0,0.0
2598,443.0,401.0,0.0
2599,289.0,188.0,0.0
2600,76.0,365.0,0.0
2601,191.0,399.0,0.0
2602,187.0,37.0,0.0
2603,157.0,272.0,0.0
2604,94.0,46.0,0.0
2605,393.0,111.0,0.0
2606,28.0,140.0,0.0
2607,640.0,97.0,0.0
2608,491.0,154.0,0.0
2609,84.0,282.0,0.0
2610,106.0,137.0,0.0
2611,202.0,58.0,0.0
2612,347.0,28.0,0.0
2613,149.0,360.0,0.0
2614,491.0,149.0,0.0
2615,174.0,225.0,0.0
2616,443.0,244.0,0.0
2617,569.0,238.0,0.0
2618,292.0,267.0,0.0
2619,283.0,12.0,0.0
2620,584.0,18.0,0.0
2621,613.0,296.0,0.0
2622,208.0,380.0,0.0
2623,396.0,391.0,0.0
2624,313.0,254.0,0.0
2625,601.0,39.0,0.0
2626,406.0,365.0,0.0
2627,81.0,131.0,0.0
2628,546.0,267.0,0.0
2629,633.0,278.0,0.0
2630,283.0,269.0,0.0
2631,290.0,330.0,0.0
2632,177.0,73.0,0.0
2633,249.0,375.0,0.0
2634,147.0,303.0,0.0
2635,199.0,404.0,0.0
2636,642.0,226.0,0.0
2637,196.0,332.0,0.0
2638,268.0,397.0,0.0
2639,454.0,116.0,0.0
2640,632.0,355.0,0.0
2641,156.0,55.0,0.0
2642,445.0,131.0,0.0
2643,0.0,253.0,0.0
2644,66.0,285.0,0.0
2645,124.0,168.0,0.0
2646,499.0,100.0,0.0
2647,563.0,194.0,0.0
2648,138.0,162.0,0.0
2649,79.0,261.0,0.0
2650,367.0,110.0,0.0
2651,208.0,266.0,0.0
2652,492.0,231.0,0.0
2653,513.0,183.0,0.0
2654,92.0,244.0,0.0
2655,327.0,381.0,0.0
2656,320.0,271.0,0.0
2657,152.0,138.0,0.0
2658,599.0,52.0,0.0
2659,303.0,283.0,0.0
2660,25.0,125.0,0.0
2661,635.0,34.0,0.0
2662,61.0,60.0,0.0
2663,465.0,334.0,0.0
2664,442.0,1.0,0.0
2665,531.0,364.0,0.0
2666,641.0,238.0,0.0
2667,226.0,50.0,0.0
2668,354.0,269.0,0.0
2669,461.0,87.0,0.0
2670,447.0,386.0,0.0
2671,306.0,84.0,0.0
2672,419.0,328.0,0.0
2673,436.0,190.0,0.0
2674,419.0,258.0,0.0
2675,499.0,312.0,0.0
2676,423.0,109.0,0.0
2677,388.0,164.0,0.0
2678,501.0,182.0,0.0
2679,27.0,2.0,0.0
2680,226.0,193.0,0.0
2681,610.0,379.0,0.0
2682,623.0,220.0,0.0
2683,197.0,324.0,0.0
2684,462.0,336.0,0.0
2685,254.0,59.0,0.0
2686,287.0,326.0,0.0
2687,144.0,202.0,0.0
2688,98.0,353.0,0.0
2689,394.0,46.0,0.0
2690,549.0,272.0,0.0
2691,535.0,283.0,0.0
2692,589.0,386.0,0.0
2693,497.0,363.0,0.0
2694,651.0,188.0,0.0
2695,431.0,376.0,0.0
2696,476.0,317.0,0.0
2697,639.0,67.0,0.0
2698,565.0,121.0,0.0
2699,563.0,24.0,0.0
2700,310.0,354.0,0.0
2701,523.0,407.0,0.0
2702,305.0,99.0,0.0
2703,114.0,103.0,0.0
2704,449.0,95.0,0.0
2705,399.0,20.0,0.0
2706,491.0,340.0,0.0
2707,266.0,279.0,0.0
2708,636.0,375.0,0.0
2709,351.0,381.0,0.0
2710,581.0,394.0,0.0
2711,623.0,140.0,0.0
2712,350.0,319.0,0.0
2713,10.0,249.0,0.0
2714,208.0,295.0,0.0
2715,144.0,240.0,0.0
2716,305.0,298.0,0.0
2717,44.0,227.0,0.0
2718,112.0,146.0,0.0
2719,207.0,188.0,0.0
2720,297.0,139.0,0.0
2721,276.0,347.0,0.0
2722,228.0,210.0,0.0
2723,326.0,35.0,0.0
2724,131.0,75.0,0.0
2725,477.0,98.0,0.0
2726,522.0,168.0,0.0
2727,217.0,317.0,0.0
2728,144.0,353.0,0.0
2729,498.0,276.0,0.0
2730,433.0,221.0,0.0
2731,324.0,132.0,0.0
2732,333.0,67.0,0.0
2733,314.0,325.0,0.0
2734,40.0,22.0,0.0
2735,122.0,321.0,0.0
2736,130.0,83.0,0.0
2737,166.0,66.0,0.0
2738,264.0,198.0,0.0
2739,603.0,397.0,0.0
2740,323.0,222.0,0.0
2741,623.0,372.0,0.0
2742,137.0,119.0,0.0
2743,461.0,324.0,0.0
2744,172.0,330.0,0.0
2745,281.0,335.0,0.0
2746,15.0,71.0,0.0
2747,507.0,188.0,0.0
2748,382.0,329.0,0.0
2749,273.0,356.0,0.0
2750,399.0,36.0,0.0
2751,568.0,179.0,0.0
2752,562.0,51.0,0.0
2753,405.0,390.0,0.0
2754,45.0,233.0,0.0
2755,274.0,218.0,0.0
2756,62.0,107.0,0.0
2757,587.0,336.0,0.0
2758,209.0,199.0,0.0
2759,381.0,186.0,0.0
2760,275.0,40.0,0.0
2761,19.0,186.0,0.0
2762,243.0,70.0,0.0
2763,418.0,20.0,0.0
2764,235.0,155.0,0.0
2765,372.0,311.0,0.0
2766,139.0,299.0,0.0
2767,219.0,77.0,0.0
2768,366.0,215.0,0.0
2769,268.0,105.0,0.0
2770,31.0,334.0,0.0
2771,217.0,165.0,0.0
2772,288.0,238.0,0.0
2773,161.0,50.0,0.0
2774,652.0,11.0,0.0
2775,371.0,200.0,0.0
2776,290.0,234.0,0.0
2777,319.0,344.0,0.0
2778,62.0,397.0,0.0
2779,596.0,54.0,0.0
2780,426.0,98.0,0.0
2781,136.0,285.0,0.0
2782,529.0,113.0,0.0
2783,206.0,229.0,0.0
2784,248.0,393.0,0.0
2785,499.0,199.0,0.0
2786,51.0,252.0,0.0
2787,523.0,37.0,0.0
2788,231.0,407.0,0.0
2789,451.0,323.0,0.0
2790,64.0,132.0,0.0
2791,435.0,94.0,0.0
2792,168.0,311.0,0.0
2793,483.0,100.0,0.0
2794,87.0,325.0,0.0
2795,74.0,355.0,0.0
2796,647.0,115.0,0.0
2797,138.0,308.0,0.0
2798,58.0,37.0,0.0
2799,413.0,183.0,0.0
2800,585.0,145.0,0.0
2801,597.0,103.0,0.0
2802,566.0,137.0,0.0
2803,255.0,32.0,0.0
2804,422.0,57.0,0.0
2805,450.0,310.0,0.0
2806,516.0,123.0,0.0
2807,569.0,383.0,0.0
2808,604.0,130.0,0.0
2809,398.0,337.0,0.0
2810,651.0,299.0,0.0
2811,147.0,175.0,0.0
2812,371.0,172.0,0.0
2813,123.0,219.0,0.0
2814,520.0,83.0,0.0
2815,206.0,107.0,0.0
2816,92.0,29.0,0.0
2817,87.0,206.0,0.0
2818,224.0,65.0,0.0
2819,455.0,362.0,0.0
2820,367.0,219.0,0.0
2821,70.0,184.0,0.0
2822,656.0,158.0,0.0
2823,486.0,324.0,0.0
2824,441.0,246.0,0.0
2825,273.0,68.0,0.0
2826,32.0,152.0,0.0
2827,425.0,198.0,0.0
2828,367.0,335.0,0.0
2829,19.0,171.0,0.0
2830,552.0,328.0,0.0
2831,477.0,173.0,0.0
2832,639.0,168.0,0.0
2833,18.0,402.0,0.0
2834,63.0,65.0,0.0
2835,256.0,22.0,0.0
2836,218.0,380.0,0.0
2837,324.0,213.0,0.0
2838,68.0,195.0,0.0
2839,203.0,230.0,0.0
2840,489.0,266.0,0.0
2841,204.0,327.0,0.0
2842,329.0,329.0,0.0
2843,32.0,206.0,0.0
2844,635.0,92.0,0.0
2845,423.0,328.0,0.0
2846,553.0,229.0,0.0
2847,633.0,361.0,0.0
2848,597.0,393.0,0.0
2849,70.0,259.0,0.0
2850,35.0,356.0,0.0
2851,175.0,183.0,0.0
2852,181.0,286.0,0.0
2853,90.0,67.0,0.0
2854,574.0,103.0,0.0
2855,218.0,244.0,0.0
2856,289.0,144.0,0.0
2857,492.0,120.0,0.0
2858,530.0,289.0,0.0
2859,131.0,47.0,0.0
2860,488.0,74.0,0.0
2861,63.0,120.0,0.0
