,drug,disease,label
1930,549.0,272.0,0.0
1931,535.0,283.0,0.0
1932,589.0,386.0,0.0
1933,497.0,363.0,0.0
1934,651.0,188.0,0.0
1935,431.0,376.0,0.0
1936,476.0,317.0,0.0
1937,639.0,67.0,0.0
1938,565.0,121.0,0.0
1939,563.0,24.0,0.0
1940,310.0,354.0,0.0
1941,523.0,407.0,0.0
1942,305.0,99.0,0.0
1943,114.0,103.0,0.0
1944,449.0,95.0,0.0
1945,399.0,20.0,0.0
1946,491.0,340.0,0.0
1947,266.0,279.0,0.0
1948,636.0,375.0,0.0
1949,351.0,381.0,0.0
1950,581.0,394.0,0.0
1951,623.0,140.0,0.0
1952,350.0,319.0,0.0
1953,10.0,249.0,0.0
1954,208.0,295.0,0.0
1955,144.0,240.0,0.0
1956,305.0,298.0,0.0
1957,44.0,227.0,0.0
1958,112.0,146.0,0.0
1959,207.0,188.0,0.0
1960,297.0,139.0,0.0
1961,276.0,347.0,0.0
1962,228.0,210.0,0.0
1963,326.0,35.0,0.0
1964,131.0,75.0,0.0
1965,477.0,98.0,0.0
1966,522.0,168.0,0.0
1967,217.0,317.0,0.0
1968,144.0,353.0,0.0
1969,498.0,276.0,0.0
1970,433.0,221.0,0.0
1971,324.0,132.0,0.0
1972,333.0,67.0,0.0
1973,314.0,325.0,0.0
1974,40.0,22.0,0.0
1975,122.0,321.0,0.0
1976,130.0,83.0,0.0
1977,166.0,66.0,0.0
1978,264.0,198.0,0.0
1979,603.0,397.0,0.0
1980,323.0,222.0,0.0
1981,623.0,372.0,0.0
1982,137.0,119.0,0.0
1983,461.0,324.0,0.0
1984,172.0,330.0,0.0
1985,281.0,335.0,0.0
1986,15.0,71.0,0.0
1987,507.0,188.0,0.0
1988,382.0,329.0,0.0
1989,273.0,356.0,0.0
1990,399.0,36.0,0.0
1991,568.0,179.0,0.0
1992,562.0,51.0,0.0
1993,405.0,390.0,0.0
1994,45.0,233.0,0.0
1995,274.0,218.0,0.0
1996,62.0,107.0,0.0
1997,587.0,336.0,0.0
1998,209.0,199.0,0.0
1999,381.0,186.0,0.0
2000,275.0,40.0,0.0
2001,19.0,186.0,0.0
2002,243.0,70.0,0.0
2003,418.0,20.0,0.0
2004,235.0,155.0,0.0
2005,372.0,311.0,0.0
2006,139.0,299.0,0.0
2007,219.0,77.0,0.0
2008,366.0,215.0,0.0
2009,268.0,105.0,0.0
2010,31.0,334.0,0.0
2011,217.0,165.0,0.0
2012,288.0,238.0,0.0
2013,161.0,50.0,0.0
2014,652.0,11.0,0.0
2015,371.0,200.0,0.0
2016,290.0,234.0,0.0
2017,319.0,344.0,0.0
2018,62.0,397.0,0.0
2019,596.0,54.0,0.0
2020,426.0,98.0,0.0
2021,136.0,285.0,0.0
2022,529.0,113.0,0.0
2023,206.0,229.0,0.0
2024,248.0,393.0,0.0
2025,499.0,199.0,0.0
2026,51.0,252.0,0.0
2027,523.0,37.0,0.0
2028,231.0,407.0,0.0
2029,451.0,323.0,0.0
2030,64.0,132.0,0.0
2031,435.0,94.0,0.0
2032,168.0,311.0,0.0
2033,483.0,100.0,0.0
2034,87.0,325.0,0.0
2035,74.0,355.0,0.0
2036,647.0,115.0,0.0
2037,138.0,308.0,0.0
2038,58.0,37.0,0.0
2039,413.0,183.0,0.0
2040,585.0,145.0,0.0
2041,597.0,103.0,0.0
2042,566.0,137.0,0.0
2043,255.0,32.0,0.0
2044,422.0,57.0,0.0
2045,450.0,310.0,0.0
2046,516.0,123.0,0.0
2047,569.0,383.0,0.0
2048,604.0,130.0,0.0
2049,398.0,337.0,0.0
2050,651.0,299.0,0.0
2051,147.0,175.0,0.0
2052,371.0,172.0,0.0
2053,123.0,219.0,0.0
2054,520.0,83.0,0.0
2055,206.0,107.0,0.0
2056,92.0,29.0,0.0
2057,87.0,206.0,0.0
2058,224.0,65.0,0.0
2059,455.0,362.0,0.0
2060,367.0,219.0,0.0
2061,70.0,184.0,0.0
2062,656.0,158.0,0.0
2063,486.0,324.0,0.0
2064,441.0,246.0,0.0
2065,273.0,68.0,0.0
2066,32.0,152.0,0.0
2067,425.0,198.0,0.0
2068,367.0,335.0,0.0
2069,19.0,171.0,0.0
2070,552.0,328.0,0.0
2071,477.0,173.0,0.0
2072,639.0,168.0,0.0
2073,18.0,402.0,0.0
2074,63.0,65.0,0.0
2075,256.0,22.0,0.0
2076,218.0,380.0,0.0
2077,324.0,213.0,0.0
2078,68.0,195.0,0.0
2079,203.0,230.0,0.0
2080,489.0,266.0,0.0
2081,204.0,327.0,0.0
2082,329.0,329.0,0.0
2083,32.0,206.0,0.0
2084,635.0,92.0,0.0
2085,423.0,328.0,0.0
2086,553.0,229.0,0.0
2087,633.0,361.0,0.0
2088,597.0,393.0,0.0
2089,70.0,259.0,0.0
2090,35.0,356.0,0.0
2091,175.0,183.0,0.0
2092,181.0,286.0,0.0
2093,90.0,67.0,0.0
2094,574.0,103.0,0.0
2095,218.0,244.0,0.0
2096,289.0,144.0,0.0
2097,492.0,120.0,0.0
2098,530.0,289.0,0.0
2099,131.0,47.0,0.0
2100,488.0,74.0,0.0
2101,63.0,120.0,0.0
2102,38.0,170.0,0.0
2103,25.0,21.0,0.0
2104,589.0,67.0,0.0
2105,81.0,151.0,0.0
2106,477.0,41.0,0.0
2107,224.0,211.0,0.0
2108,290.0,93.0,0.0
2109,214.0,294.0,0.0
2110,490.0,74.0,0.0
2111,633.0,269.0,0.0
2112,97.0,74.0,0.0
2113,313.0,181.0,0.0
2114,402.0,117.0,0.0
2115,543.0,268.0,0.0
2116,251.0,111.0,0.0
2117,554.0,182.0,0.0
2118,75.0,389.0,0.0
2119,526.0,303.0,0.0
2120,193.0,2.0,0.0
2121,81.0,27.0,0.0
2122,402.0,267.0,0.0
2123,373.0,216.0,0.0
2124,493.0,182.0,0.0
2125,396.0,261.0,0.0
2126,156.0,165.0,0.0
2127,575.0,352.0,0.0
2128,123.0,104.0,0.0
2129,459.0,136.0,0.0
2130,546.0,40.0,0.0
2131,112.0,132.0,0.0
2132,623.0,16.0,0.0
2133,34.0,113.0,0.0
2134,210.0,237.0,0.0
2135,366.0,232.0,0.0
2136,646.0,271.0,0.0
2137,76.0,345.0,0.0
2138,237.0,45.0,0.0
2139,413.0,39.0,0.0
2140,533.0,261.0,0.0
2141,125.0,332.0,0.0
2142,480.0,182.0,0.0
2143,245.0,339.0,0.0
2144,321.0,126.0,0.0
2145,305.0,186.0,0.0
2146,517.0,117.0,0.0
2147,525.0,266.0,0.0
2148,640.0,226.0,0.0
2149,88.0,237.0,0.0
2150,8.0,284.0,0.0
2151,590.0,100.0,0.0
2152,510.0,53.0,0.0
2153,288.0,150.0,0.0
2154,332.0,234.0,0.0
2155,284.0,303.0,0.0
2156,19.0,300.0,0.0
2157,555.0,142.0,0.0
2158,144.0,324.0,0.0
2159,482.0,278.0,0.0
2160,338.0,37.0,0.0
2161,152.0,194.0,0.0
2162,334.0,179.0,0.0
2163,94.0,242.0,0.0
2164,54.0,66.0,0.0
2165,588.0,355.0,0.0
2166,423.0,49.0,0.0
2167,564.0,363.0,0.0
2168,606.0,156.0,0.0
2169,78.0,25.0,0.0
2170,53.0,306.0,0.0
2171,604.0,34.0,0.0
2172,637.0,98.0,0.0
2173,638.0,71.0,0.0
2174,163.0,271.0,0.0
2175,312.0,23.0,0.0
2176,394.0,91.0,0.0
2177,347.0,184.0,0.0
2178,354.0,183.0,0.0
2179,609.0,313.0,0.0
2180,469.0,7.0,0.0
2181,350.0,333.0,0.0
2182,548.0,6.0,0.0
2183,86.0,309.0,0.0
2184,517.0,348.0,0.0
2185,96.0,164.0,0.0
2186,176.0,243.0,0.0
2187,489.0,168.0,0.0
2188,3.0,80.0,0.0
2189,361.0,253.0,0.0
2190,271.0,338.0,0.0
2191,161.0,38.0,0.0
2192,238.0,220.0,0.0
2193,594.0,54.0,0.0
2194,656.0,314.0,0.0
2195,662.0,168.0,0.0
2196,497.0,122.0,0.0
2197,107.0,49.0,0.0
2198,593.0,243.0,0.0
2199,486.0,199.0,0.0
2200,412.0,173.0,0.0
2201,132.0,15.0,0.0
2202,453.0,206.0,0.0
2203,570.0,53.0,0.0
2204,574.0,238.0,0.0
2205,529.0,233.0,0.0
2206,387.0,394.0,0.0
2207,79.0,269.0,0.0
2208,474.0,290.0,0.0
2209,540.0,297.0,0.0
2210,135.0,130.0,0.0
2211,240.0,98.0,0.0
2212,431.0,297.0,0.0
2213,400.0,2.0,0.0
2214,577.0,106.0,0.0
2215,649.0,129.0,0.0
2216,517.0,272.0,0.0
2217,84.0,327.0,0.0
2218,524.0,39.0,0.0
2219,633.0,76.0,0.0
2220,407.0,97.0,0.0
2221,329.0,76.0,0.0
2222,344.0,398.0,0.0
2223,57.0,50.0,0.0
2224,292.0,362.0,0.0
2225,499.0,8.0,0.0
2226,309.0,204.0,0.0
2227,30.0,42.0,0.0
2228,286.0,228.0,0.0
2229,645.0,391.0,0.0
2230,519.0,39.0,0.0
2231,52.0,25.0,0.0
2232,3.0,267.0,0.0
2233,403.0,248.0,0.0
2234,600.0,193.0,0.0
2235,368.0,227.0,0.0
2236,334.0,211.0,0.0
2237,115.0,346.0,0.0
2238,187.0,314.0,0.0
2239,646.0,204.0,0.0
2240,227.0,289.0,0.0
2241,636.0,380.0,0.0
2242,363.0,3.0,0.0
2243,626.0,408.0,0.0
2244,139.0,216.0,0.0
2245,484.0,288.0,0.0
2246,156.0,182.0,0.0
2247,599.0,207.0,0.0
2248,11.0,156.0,0.0
2249,536.0,333.0,0.0
2250,448.0,103.0,0.0
2251,546.0,171.0,0.0
2252,202.0,281.0,0.0
2253,559.0,397.0,0.0
2254,350.0,39.0,0.0
2255,345.0,93.0,0.0
2256,145.0,310.0,0.0
2257,103.0,362.0,0.0
2258,578.0,77.0,0.0
2259,356.0,250.0,0.0
2260,620.0,322.0,0.0
2261,31.0,155.0,0.0
2262,531.0,27.0,0.0
2263,238.0,300.0,0.0
2264,102.0,70.0,0.0
2265,153.0,287.0,0.0
2266,198.0,271.0,0.0
2267,394.0,290.0,0.0
2268,318.0,282.0,0.0
2269,269.0,10.0,0.0
2270,286.0,263.0,0.0
2271,59.0,267.0,0.0
2272,292.0,43.0,0.0
2273,67.0,351.0,0.0
2274,55.0,365.0,0.0
2275,541.0,186.0,0.0
2276,266.0,234.0,0.0
2277,487.0,120.0,0.0
2278,272.0,79.0,0.0
2279,102.0,51.0,0.0
2280,241.0,316.0,0.0
2281,42.0,241.0,0.0
2282,403.0,195.0,0.0
2283,453.0,296.0,0.0
2284,5.0,303.0,0.0
2285,244.0,52.0,0.0
2286,68.0,231.0,0.0
2287,600.0,309.0,0.0
2288,526.0,100.0,0.0
2289,260.0,145.0,0.0
2290,361.0,404.0,0.0
2291,520.0,333.0,0.0
2292,32.0,198.0,0.0
2293,453.0,308.0,0.0
2294,35.0,338.0,0.0
2295,200.0,51.0,0.0
2296,623.0,51.0,0.0
2297,213.0,183.0,0.0
2298,152.0,264.0,0.0
2299,62.0,285.0,0.0
2300,528.0,85.0,0.0
2301,393.0,134.0,0.0
2302,420.0,204.0,0.0
2303,294.0,237.0,0.0
2304,293.0,177.0,0.0
2305,551.0,375.0,0.0
2306,48.0,180.0,0.0
2307,181.0,231.0,0.0
2308,554.0,15.0,0.0
2309,215.0,145.0,0.0
2310,125.0,285.0,0.0
2311,287.0,270.0,0.0
2312,378.0,357.0,0.0
2313,585.0,398.0,0.0
2314,366.0,339.0,0.0
2315,222.0,278.0,0.0
2316,606.0,122.0,0.0
2317,40.0,93.0,0.0
2318,330.0,118.0,0.0
2319,362.0,163.0,0.0
2320,506.0,8.0,0.0
2321,181.0,267.0,0.0
2322,419.0,375.0,0.0
2323,245.0,237.0,0.0
2324,341.0,154.0,0.0
2325,53.0,400.0,0.0
2326,428.0,10.0,0.0
2327,384.0,362.0,0.0
2328,125.0,116.0,0.0
2329,597.0,135.0,0.0
2330,132.0,73.0,0.0
2331,48.0,322.0,0.0
2332,30.0,339.0,0.0
2333,431.0,371.0,0.0
2334,547.0,72.0,0.0
2335,86.0,28.0,0.0
2336,117.0,139.0,0.0
2337,49.0,383.0,0.0
2338,34.0,146.0,0.0
2339,519.0,294.0,0.0
2340,561.0,149.0,0.0
2341,339.0,354.0,0.0
2342,300.0,15.0,0.0
2343,265.0,119.0,0.0
2344,230.0,28.0,0.0
2345,65.0,8.0,0.0
2346,47.0,376.0,0.0
2347,19.0,379.0,0.0
2348,639.0,393.0,0.0
2349,539.0,48.0,0.0
2350,597.0,371.0,0.0
2351,138.0,58.0,0.0
2352,133.0,9.0,0.0
2353,283.0,56.0,0.0
2354,488.0,121.0,0.0
2355,296.0,62.0,0.0
2356,65.0,30.0,0.0
2357,552.0,76.0,0.0
2358,645.0,358.0,0.0
2359,389.0,354.0,0.0
2360,414.0,114.0,0.0
2361,411.0,331.0,0.0
2362,579.0,142.0,0.0
2363,561.0,371.0,0.0
2364,326.0,111.0,0.0
2365,67.0,87.0,0.0
2366,449.0,250.0,0.0
2367,550.0,131.0,0.0
2368,137.0,293.0,0.0
2369,460.0,347.0,0.0
2370,391.0,316.0,0.0
2371,539.0,182.0,0.0
2372,635.0,213.0,0.0
2373,497.0,68.0,0.0
2374,485.0,214.0,0.0
2375,431.0,393.0,0.0
2376,437.0,405.0,0.0
2377,547.0,322.0,0.0
2378,534.0,390.0,0.0
2379,392.0,101.0,0.0
2380,568.0,209.0,0.0
2381,194.0,322.0,0.0
2382,497.0,134.0,0.0
2383,590.0,211.0,0.0
2384,422.0,178.0,0.0
2385,504.0,41.0,0.0
2386,303.0,247.0,0.0
2387,62.0,173.0,0.0
2388,570.0,66.0,0.0
2389,61.0,180.0,0.0
2390,601.0,392.0,0.0
2391,537.0,160.0,0.0
2392,488.0,118.0,0.0
2393,504.0,85.0,0.0
2394,470.0,279.0,0.0
2395,13.0,321.0,0.0
2396,356.0,82.0,0.0
2397,157.0,380.0,0.0
2398,384.0,212.0,0.0
2399,449.0,241.0,0.0
2400,470.0,288.0,0.0
2401,571.0,268.0,0.0
2402,649.0,233.0,0.0
2403,404.0,113.0,0.0
2404,655.0,360.0,0.0
2405,516.0,249.0,0.0
2406,368.0,207.0,0.0
2407,163.0,288.0,0.0
2408,432.0,353.0,0.0
2409,542.0,178.0,0.0
2410,36.0,116.0,0.0
2411,376.0,189.0,0.0
2412,421.0,148.0,0.0
2413,598.0,97.0,0.0
2414,428.0,200.0,0.0
2415,624.0,242.0,0.0
2416,540.0,337.0,0.0
2417,82.0,265.0,0.0
2418,392.0,144.0,0.0
2419,413.0,309.0,0.0
2420,210.0,256.0,0.0
2421,45.0,403.0,0.0
2422,127.0,224.0,0.0
2423,201.0,376.0,0.0
2424,311.0,367.0,0.0
2425,399.0,8.0,0.0
2426,21.0,380.0,0.0
2427,50.0,10.0,0.0
2428,390.0,355.0,0.0
2429,591.0,147.0,0.0
2430,638.0,382.0,0.0
2431,243.0,174.0,0.0
2432,457.0,283.0,0.0
2433,342.0,296.0,0.0
2434,661.0,166.0,0.0
2435,59.0,55.0,0.0
2436,522.0,167.0,0.0
2437,294.0,244.0,0.0
2438,472.0,147.0,0.0
2439,181.0,321.0,0.0
2440,398.0,310.0,0.0
2441,475.0,169.0,0.0
2442,484.0,6.0,0.0
2443,535.0,32.0,0.0
2444,595.0,89.0,0.0
2445,387.0,82.0,0.0
2446,546.0,365.0,0.0
2447,219.0,273.0,0.0
2448,97.0,285.0,0.0
2449,154.0,302.0,0.0
2450,465.0,218.0,0.0
2451,652.0,321.0,0.0
2452,634.0,337.0,0.0
2453,157.0,106.0,0.0
2454,162.0,273.0,0.0
2455,211.0,265.0,0.0
2456,158.0,402.0,0.0
2457,2.0,203.0,0.0
2458,20.0,387.0,0.0
2459,480.0,166.0,0.0
2460,544.0,36.0,0.0
2461,24.0,322.0,0.0
2462,62.0,401.0,0.0
2463,454.0,170.0,0.0
2464,500.0,38.0,0.0
2465,429.0,175.0,0.0
2466,55.0,187.0,0.0
2467,136.0,2.0,0.0
2468,188.0,404.0,0.0
2469,289.0,217.0,0.0
2470,297.0,236.0,0.0
2471,82.0,175.0,0.0
2472,112.0,373.0,0.0
2473,517.0,373.0,0.0
2474,573.0,257.0,0.0
2475,3.0,202.0,0.0
2476,651.0,107.0,0.0
2477,228.0,308.0,0.0
2478,292.0,211.0,0.0
2479,54.0,47.0,0.0
2480,244.0,146.0,0.0
2481,502.0,140.0,0.0
2482,331.0,377.0,0.0
2483,232.0,397.0,0.0
2484,58.0,405.0,0.0
2485,379.0,53.0,0.0
2486,568.0,92.0,0.0
2487,221.0,122.0,0.0
2488,205.0,290.0,0.0
2489,277.0,337.0,0.0
2490,588.0,137.0,0.0
2491,447.0,281.0,0.0
2492,617.0,204.0,0.0
2493,404.0,57.0,0.0
2494,106.0,124.0,0.0
2495,70.0,48.0,0.0
2496,317.0,175.0,0.0
2497,316.0,339.0,0.0
2498,611.0,140.0,0.0
2499,411.0,121.0,0.0
2500,419.0,93.0,0.0
2501,263.0,187.0,0.0
2502,522.0,32.0,0.0
2503,452.0,175.0,0.0
2504,605.0,376.0,0.0
2505,3.0,147.0,0.0
2506,388.0,107.0,0.0
2507,414.0,393.0,0.0
2508,518.0,12.0,0.0
2509,154.0,326.0,0.0
2510,650.0,126.0,0.0
2511,653.0,257.0,0.0
2512,150.0,216.0,0.0
2513,393.0,274.0,0.0
2514,97.0,385.0,0.0
2515,320.0,39.0,0.0
2516,121.0,173.0,0.0
2517,605.0,12.0,0.0
2518,8.0,71.0,0.0
2519,37.0,270.0,0.0
2520,365.0,142.0,0.0
2521,151.0,85.0,0.0
2522,577.0,361.0,0.0
2523,33.0,51.0,0.0
2524,525.0,70.0,0.0
2525,304.0,264.0,0.0
2526,609.0,328.0,0.0
2527,397.0,252.0,0.0
2528,603.0,250.0,0.0
2529,224.0,28.0,0.0
2530,209.0,347.0,0.0
2531,545.0,397.0,0.0
